"COD_SETOR";"NOM_SETOR";"COD_TIPO_AUTOR";"DES_TIPO_AUTOR";"SGL_UF_AUTOR";"SGL_PARTIDO";"COD_GRUPO_AUTOR";"DES_GRUPO_AUTOR";"NOM_AUTOR";"COD_EMENDA";"COD_UNID_ORCA";"NOM_ABREV_UNID_ORCA";"Funcional";"Título";"SALDO_ACREC";"VAL_CANC";"SALDO";"DES_DECISAO_PARECER";"COD_AUTOR";"COD_ESFERA";"COD_DECISAO_PARECER";"COD_FONTE";"COD_GND";"COD_MOD_APLIC"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PI";"PT";3;"PA";"Nazareno Fonteles";"20570002";"26101";"M. da Educação";"12.364.1073.0048.0454";"Apoio a Entidades de Ensino Superior Não Federais - No Estado do Piauí";833625;0;833625;"Aprovada";"2057";"1";"1";"112";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PI";"PT";3;"PA";"Nazareno Fonteles";"20570009";"26279";"Fund. Univ. Fed. do Piauí";"12.364.1073.6373.0022";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Piauí";100000;0;100000;"Aprovada";"2057";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PI";"PT";3;"PA";"Simplício Mário";"20580006";"26101";"M. da Educação";"12.364.1073.0048.0454";"Apoio a Entidades de Ensino Superior Não Federais - No Estado do Piauí";295739;0;295739;"Aprovada";"2058";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PI";"PTB";3;"PA";"Paes Landim";"11680015";"26230";"FUF - Vale São Francisco";"12.364.1073.6368.0146";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Campus Avançado de São Raimundo Nonato - Piauí";150000;0;150000;"Aprovada";"1168";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PFL";3;"PA";"Abelardo Lupion";"34200011";"26241";"UFPR";"12.364.1073.6373.0234";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Aquisição de Equipamentos para os Setores de Endocrinologia e Metabologia do Hospital de Clínicas da UFPR - No Estado do Paraná";250000;0;250000;"Aprovada";"3420";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PFL";3;"PA";"Eduardo Sciarra";"19670014";"26101";"M. da Educação";"12.364.1073.0048.0418";"Apoio a Entidades de Ensino Superior Não Federais - Campus da UNIOESTE em Cascavel - PR";100000;0;100000;"Aprovada";"1967";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PL";3;"PA";"Giacobo";"19680008";"26101";"M. da Educação";"12.364.1073.0048.0418";"Apoio a Entidades de Ensino Superior Não Federais - Campus da UNIOESTE em Cascavel - PR";200000;0;200000;"Aprovada";"1968";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PMDB";3;"PA";"Hermes Parcianello";"32200011";"26101";"M. da Educação";"12.364.1073.0048.0376";"Apoio a Entidades de Ensino Superior Não Federais - Construção do Campus Universitário em Laranjeiras do Sul - No Estado do Paraná";301540;0;301540;"Aprovada";"3220";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PMDB";3;"PA";"Hermes Parcianello";"32200015";"26101";"M. da Educação";"12.364.1073.0048.0404";"Apoio a Entidades de Ensino Superior Não Federais - Campus da Universidade Estadual de Maringá (UEM) em GOIOERÊ - No Estado do Paraná";161540;0;161540;"Aprovada";"3220";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PMDB";3;"PA";"Hermes Parcianello";"32200016";"26101";"M. da Educação";"12.364.1073.0048.0404";"Apoio a Entidades de Ensino Superior Não Federais - Campus da Universidade Estadual de Maringá (UEM) em GOIOERÊ - No Estado do Paraná";41540;0;41540;"Aprovada";"3220";"1";"1";"100";"3";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PMDB";3;"PA";"Moacir Micheletto";"10560001";"26101";"M. da Educação";"12.364.1073.0048.0376";"Apoio a Entidades de Ensino Superior Não Federais - Construção do Campus Universitário em Laranjeiras do Sul - No Estado do Paraná";200000;0;200000;"Aprovada";"1056";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PP";3;"PA";"Dilceu Sperafico";"31760020";"26241";"UFPR";"12.364.1073.6373.0190";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Campus de Palotina - Estado do Paraná";150000;0;150000;"Aprovada";"3176";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PPS";3;"PA";"Cezar Silvestri";"19640012";"26101";"M. da Educação";"12.364.1073.0048.0402";"Apoio a Entidades de Ensino Superior Não Federais - Equipamentos para o Curso de Farmárcia da Unicentro em Guarapuava - No Estado do Paraná";100000;0;100000;"Aprovada";"1964";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PPS";3;"PA";"Cezar Silvestri";"19640017";"26101";"M. da Educação";"12.364.1073.0048.0388";"Apoio a Entidades de Ensino Superior Não Federais - Equipamentos para Laboratório de Informática do Curso de Economia da Unicentro de Guarapuava - No Estado do Paraná";100000;0;100000;"Aprovada";"1964";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PPS";3;"PA";"Cezar Silvestri";"19640018";"26101";"M. da Educação";"12.364.1073.0048.0376";"Apoio a Entidades de Ensino Superior Não Federais - Construção do Campus Universitário em Laranjeiras do Sul - No Estado do Paraná";200000;0;200000;"Aprovada";"1964";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PSDB";3;"PA";"Affonso Camargo";"31050009";"26258";"CEFET - PR";"12.363.1062.6374.0036";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - Modernização e Recuperação de Infra-Estrutura Física da Extensão - Ponta Grossa - PR";1000000;0;1000000;"Aprovada";"3105";"1";"1";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PSDB";3;"PA";"Gustavo Fruet";"36460004";"26258";"CEFET - PR";"12.363.1062.6374.0041";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Paraná";200000;0;200000;"Aprovada";"3646";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PSDB";3;"PA";"Gustavo Fruet";"36460010";"26101";"M. da Educação";"12.302.1073.6379.0070";"Complementação para o Funcionamento dos Hospitais de Ensino Federais - Hospital das Clínicas da Universidade Federal do Paraná - No Estado do Paraná";200000;0;200000;"Aprovada";"3646";"2";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PSDB";3;"PA";"Gustavo Fruet";"36460018";"26101";"M. da Educação";"12.364.1073.0048.0308";"Apoio a Entidades de Ensino Superior Não Federais - Unioeste - Estado do Paraná";200000;0;200000;"Aprovada";"3646";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PSDB";3;"PA";"Gustavo Fruet";"36460019";"26101";"M. da Educação";"12.364.1073.0048.0452";"Apoio a Entidades de Ensino Superior Não Federais - Universidade Estadual do Paraná - Campus de Paranaguá - No Estado do Paraná";100000;0;100000;"Aprovada";"3646";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Assis Miguel do Couto";"19630005";"26101";"M. da Educação";"12.364.1073.0048.0396";"Apoio a Entidades de Ensino Superior Não Federais - Campus de Francisco Beltrão - No Estado do Paraná";100000;0;100000;"Aprovada";"1963";"1";"1";"100";"3";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Assis Miguel do Couto";"19630005";"26101";"M. da Educação";"12.364.1073.0048.0396";"Apoio a Entidades de Ensino Superior Não Federais - Campus de Francisco Beltrão - No Estado do Paraná";100000;0;100000;"Aprovada";"1963";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Assis Miguel do Couto";"19630006";"26241";"UFPR";"12.364.1073.4009.0041";"Funcionamento de Cursos de Graduação - No Estado do Paraná";150000;0;150000;"Aprovada";"1963";"1";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650001";"26101";"M. da Educação";"12.364.1073.0048.0418";"Apoio a Entidades de Ensino Superior Não Federais - Campus da UNIOESTE em Cascavel - PR";150000;0;150000;"Aprovada";"1965";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650003";"26101";"M. da Educação";"12.364.1073.0048.0394";"Apoio a Entidades de Ensino Superior Não Federais - UNIOESTE Campus de Toledo - No Estado do Paraná";50000;0;50000;"Aprovada";"1965";"1";"1";"100";"3";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650006";"26298";"FNDE";"12.361.1061.09CW.0060";"Apoio à Reestruturação da Rede Física Pública - Construção e Ampliação de Escolas Municipais - No Estado do Paraná";800000;0;800000;"Aprovada";"1965";"1";"1";"112";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650007";"26271";"Fund. Univ. de Brasília";"12.364.1375.4006.0058";"Funcionamento de Cursos de Pós-Graduação - Curso de Pós-Graduação em História - No Distrito Federal";50000;0;50000;"Aprovada";"1965";"1";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650008";"26101";"M. da Educação";"12.363.1062.6380.0104";"Fomento ao Desenvolvimento da Educação Profissional - Colégio Agrícola Estadual de Toledo - No Estado do Paraná";200000;0;200000;"Aprovada";"1965";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Colombo";"19650014";"26258";"CEFET - PR";"12.363.1062.6374.0041";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Paraná";400000;0;400000;"Aprovada";"1965";"1";"1";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Dr. Rosinha";"36450007";"26298";"FNDE";"12.365.1065.09HJ.0088";"Apoio à Reestruturação da Rede Física Pública de Educação Infantil - No Estado do Paraná";200000;0;200000;"Aprovada";"3645";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Dr. Rosinha";"36450017";"26241";"UFPR";"12.364.1073.6373.0041";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Paraná";100000;0;100000;"Aprovada";"3645";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Dr. Rosinha";"36450018";"26101";"M. da Educação";"12.364.1073.0048.0310";"Apoio a Entidades de Ensino Superior Não Federais - Estado do Paraná";250000;0;250000;"Aprovada";"3645";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Dra. Clair";"19660001";"26101";"M. da Educação";"12.364.1073.0048.0310";"Apoio a Entidades de Ensino Superior Não Federais - Estado do Paraná";100000;0;100000;"Aprovada";"1966";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Dra. Clair";"19660014";"26241";"UFPR";"12.364.1073.6373.0041";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Paraná";200000;0;200000;"Aprovada";"1966";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Selma Schons";"19690006";"26101";"M. da Educação";"12.364.1073.0048.0398";"Apoio a Entidades de Ensino Superior Não Federais - Apoio às Entidades de Ensino Superior Estaduais - No Estado do Paraná";700000;0;700000;"Aprovada";"1969";"1";"1";"112";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"PR";"PT";3;"PA";"Selma Schons";"19690007";"26258";"CEFET - PR";"12.363.1062.6374.0041";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Paraná";200000;0;200000;"Aprovada";"1969";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PC DO B";3;"PA";"Jandira Feghali";"17750009";"26245";"UFRJ";"12.364.1073.6368.0162";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Sistema de Bibliotecas da UFRJ - No Estado do Rio de Janeiro";400000;0;400000;"Aprovada";"1775";"1";"1";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PC DO B";3;"PA";"Jandira Feghali";"17750014";"26245";"UFRJ";"12.364.1073.4004.0058";"Serviços à Comunidade por meio da Extensão Universitária - Promoção de Atividade Culturais - Estado do Rio de Janeiro";150000;0;150000;"Aprovada";"1775";"1";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PDT";3;"PA";"André Costa";"20740018";"26236";"UF - Fluminense/RJ";"12.364.1073.6373.0033";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Rio de Janeiro";80000;0;80000;"Aprovada";"2074";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PDT";3;"PA";"Miro Teixeira";"13340004";"26101";"M. da Educação";"12.363.1062.6380.0100";"Fomento ao Desenvolvimento da Educação Profissional - Casa do Menor São Miguel Arcanjo - No Estado do Rio de Janeiro";150000;0;150000;"Aprovada";"1334";"1";"1";"100";"3";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PDT";3;"PA";"Miro Teixeira";"13340020";"26236";"UF - Fluminense/RJ";"12.364.1073.6368.0192";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Aquisição de Equipamentos Odontológicos para a Faculdade de Odontologia - No Estado do Rio de Janeiro";150000;0;150000;"Aprovada";"1334";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PFL";3;"PA";"ALDIR CABRAL DE ARAUJO";"17660009";"26298";"FNDE";"12.361.1376.0E01.0170";"Apoio ao Desenvolvimento do Ensino Fundamental - No Estado do Rio Grande do Norte";100000;0;100000;"Aprovada";"1766";"1";"1";"100";"3";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PFL";3;"PA";"ALDIR CABRAL DE ARAUJO";"17660015";"26298";"FNDE";"12.367.1374.09FD.0088";"Apoio à Aquisição de Veículos Escolares para a Educação Especial - Fundação Maria Fernandes dos Santos - No Estado do Rio Grande do Norte";400000;0;400000;"Aprovada";"1766";"1";"1";"112";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PFL";3;"PA";"Laura Carneiro";"32680003";"26298";"FNDE";"12.365.1065.09HJ.0084";"Apoio à Reestruturação da Rede Física Pública de Educação Infantil - Bairro de Papucaia - Cachoeiras de Macacu - RJ";250000;0;250000;"Aprovada";"3268";"1";"1";"100";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PMDB";3;"PA";"Alexandre José dos Santos";"31150002";"26298";"FNDE";"12.361.1376.0E01.0178";"Apoio ao Desenvolvimento do Ensino Fundamental - Apoio à Manutenção da Campanha Nacional de Escolas da Comunidade - CNEC - No Estado do Rio de Janeiro";400000;0;400000;"Aprovada";"3115";"1";"1";"112";"4";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PMDB";3;"PA";"Leonardo Picciani";"15080002";"26236";"UF - Fluminense/RJ";"12.363.1062.6374.0096";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - Implantação de Alojamento para Alunos - Colégio Agrícola Ildefonso Bastos Borges - Bom Jesus do Itabapoana - RJ";200000;0;200000;"Aprovada";"1508";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PP";3;"PA";"Jair Bolsonaro";"17730017";"26236";"UF - Fluminense/RJ";"12.364.1073.6368.0160";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Niterói - RJ";80000;0;80000;"Aprovada";"1773";"1";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"RJ";"PP";3;"PA";"Simão Sessim";"13450006";"26269";"Fund. Univ. do Rio de Janeiro";"12.364.1073.6368.0033";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - No Estado do Rio de Janeiro";50000;0;50000;"Aprovada";"1345";"1";"1";"100";"4";"90"
